decimalLongitude,decimalLatitude,basisOfRecord,scientificName,remark
129.030874,35.313052,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
129.060771,35.23563,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.58065,36.080105,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.21162,36.48291,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.58153,36.08154,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.91434,43.189548,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.622042,36.666705,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.622042,36.666705,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.635467,36.717905,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.635467,36.717905,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.635467,36.717905,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.635467,36.717905,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.635467,36.717905,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.635467,36.717905,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.635458,36.717938,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.633407,36.665468,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.146946,37.456867,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.083738,37.944061,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.083674,37.944666,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.146288,37.45661,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.910201,43.155834,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.976844,43.209194,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
132.059102,43.251465,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.958314,43.413992,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.642206,43.363762,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.64226,43.36512,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.991759,43.22298,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.904678,43.028477,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.977886,43.218556,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.641576,43.367473,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.97777,43.21878,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.64215,43.36477,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.9919,43.2239,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
132.01,43.2185,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
132.01,43.2185,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.903286,43.03067,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.804428,35.71494,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.889587,42.967541,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.883163,42.970253,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.897598,43.056877,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.889,43.0304,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.033233,37.542413,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.558269,37.786361,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.493642,37.677631,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.914004,43.002734,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.973179,43.2273,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
132.867889,43.185192,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.552168,43.365715,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.188215,42.989367,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.557607,43.353294,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.185988,42.978207,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.183253,42.982114,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.308536,43.277184,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.348812,43.316705,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.354367,43.231921,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.329142,43.324299,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.311238,43.273639,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.537772,43.392344,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.095905,42.891654,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.137836,42.990015,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.108841,42.900322,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.138255,43.017986,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.347028,36.812194,PRESERVED_SPECIMEN,Acer pseudosieboldianum,Acer pseudosieboldianum
126.6183,36.7136,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.329167,43.324167,PRESERVED_SPECIMEN,Acer pseudosieboldianum,Acer pseudosieboldianum
131.131684,42.973521,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.987621,43.221324,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.489535,43.180395,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
132.145216,43.214178,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.737643,42.912684,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.737757,42.912424,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.151314,37.752483,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.642106,43.364994,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.642211,43.363997,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.642181,43.365167,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
132.78305,43.10962,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
129.051225,37.181236,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
125.419418,34.676201,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.206397,42.58702,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.833853,43.567044,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.642653,36.465992,PRESERVED_SPECIMEN,Acer pseudosieboldianum,Acer pseudosieboldianum
126.667567,36.452939,PRESERVED_SPECIMEN,Acer pseudosieboldianum,Acer pseudosieboldianum
132.788497,43.101101,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.028831,37.543422,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.992806,37.5828,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.530253,33.375266,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.529986,33.374808,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.903078,35.500688,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
129.000431,37.457478,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.982791,43.222759,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.177933,42.605144,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
124.668077,41.041911,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
132.731378,43.403252,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.949826,43.185162,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.292944,37.592389,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
133.005814,43.008858,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.994644,37.581739,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.3681,43.2399,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.087041,37.394309,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
125.231398,41.125168,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
125.419139,41.329172,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
124.668077,41.041911,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.497773,35.253905,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.49979,35.256847,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.504127,35.26109,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.791049,35.812329,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.955308,37.455586,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.492918,35.249661,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.493608,35.251155,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.493673,35.251234,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.502008,35.263306,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.491044,35.246247,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.492925,35.249668,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.492968,35.249701,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.491279,35.246629,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.9001,43.023503,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.993646,37.555072,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.951947,43.185954,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.767571,36.508904,PRESERVED_SPECIMEN,Acer pseudosieboldianum,Acer pseudosieboldianum
128.7692,37.82306,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.0619,37.85306,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.489403,38.190292,PRESERVED_SPECIMEN,Acer pseudosieboldianum,Acer pseudosieboldianum
128.661032,36.646317,PRESERVED_SPECIMEN,Acer pseudosieboldianum,Acer pseudosieboldianum
128.507639,35.712694,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.507639,35.712694,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.507639,35.712694,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.198188,37.473667,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.198237,37.473812,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.8589,37.76306,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.1281,35.85335,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.9208,37.74861,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.5783,35.62194,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.6899,35.94641,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.1237,35.90346,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.9073,35.51016,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.8774,35.52547,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
133.123596,42.85408,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.134567,42.6269,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.134817,42.626817,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.134697,42.626883,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.386276,37.674389,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.393875,37.684093,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.479774,38.194073,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.995804,37.169689,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.395615,37.700005,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.393967,37.704983,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
129.011047,37.148811,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.397293,37.700726,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.394667,37.700233,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.396561,37.701832,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
129.026794,37.156368,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.391754,37.691879,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.391022,37.685574,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.385956,37.691299,PRESERVED_SPECIMEN,Acer pseudosieboldianum,Acer pseudosieboldianum
127.176192,37.407532,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.059747,37.419938,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.175598,37.471674,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.169236,37.469101,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.172998,37.471485,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.173459,37.47193,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.070005,37.401923,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.061334,37.42784,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.181445,37.463565,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.182208,37.467902,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.072108,37.422708,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.040398,37.398349,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.097677,37.45514,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.773131,37.702584,PRESERVED_SPECIMEN,Acer pseudosieboldianum,Acer pseudosieboldianum
127.52,35.29608,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.4236,35.89819,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.7478,37.70806,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.9759,36.1631,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.5922,34.71172,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.518471,38.198799,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.097457,37.440668,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.866827,37.583727,PRESERVED_SPECIMEN,Acer pseudosieboldianum,Acer pseudosieboldianum
126.571097,35.622311,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.611165,35.617763,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.9829,35.56814,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
125.4172,34.67786,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.6152,36.70382,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
125.4181,34.67756,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.6427,35.34679,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.637333,33.417385,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.733822,35.319528,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.506017,33.358063,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.832531,42.945276,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
132.910597,42.8009,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.492828,43.177637,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
129.010834,37.14859,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.395462,37.699322,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
129.007126,37.170429,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.396179,37.700676,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.394562,37.685017,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
129.010712,37.148735,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
129.011047,37.148869,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.516472,38.19894,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
129.009689,37.150414,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.478892,33.343316,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.1214,38.17745,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.2305,38.01631,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.4963,35.18521,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.7665,35.8601,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.836446,42.960271,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
130.869469,37.515329,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.99236,43.22056,PRESERVED_SPECIMEN,Acer pseudosieboldianum,Acer pseudosieboldianum
131.99296,43.22218,PRESERVED_SPECIMEN,Acer pseudosieboldianum,Acer pseudosieboldianum
131.9912,43.2163,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.5333,35.59826,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.9037,35.50125,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.5901,35.27456,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.5328,35.59868,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.1339,38.16683,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.211301,42.583575,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
132.027643,43.203642,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.920039,43.190311,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.921683,43.1907,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.482346,38.190998,PRESERVED_SPECIMEN,Acer pseudosieboldianum,Acer pseudosieboldianum
131.20782,42.574493,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.464632,37.865302,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.16039,37.38474,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.060638,37.420505,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.18188,37.470269,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.18161,37.463489,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.171318,37.470056,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.069085,37.401518,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.82677,43.062062,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.489574,43.179634,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.183307,37.319897,PRESERVED_SPECIMEN,Acer pseudosieboldianum,Acer pseudosieboldianum
126.449847,33.365002,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
126.453028,33.36336,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.1283,38.17469,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.3916,35.62235,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
128.5119,38.01126,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.5411,35.60194,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.1042,35.69695,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.148162,37.381575,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.064935,37.40054,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
127.063688,37.401788,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.889022,42.967192,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
131.79338,43.00821,HUMAN_OBSERVATION,Acer pseudosieboldianum,Acer pseudosieboldianum
